Group,Year,Month,Day,Time,End Year,End Month,End Day,End Time,Display Date,Title,Detail,URL,Image URL,Image Credit,Type,Color
2016-2017,2016,10,1,,,,,,,ジャパンオープン,フリー　198.55,https://shomaunobio.tumblr.com/tagged/ShomaJPO2016,https://78.media.tumblr.com/e2853f2b393f7e5185e2e05222cc037c/tumblr_p8khmmbaBv1xq2gceo1_1280.jpg,,,blue
2016-2017,2016,10,,,,,,,,4回転フリップジャンプ ギネス認定,,,https://78.media.tumblr.com/16bf61a935d56a0dc087ff48214255c0/tumblr_p7c1vcnHf11xq2gceo1_1280.jpg,,,black
2016-2017,2016,10,22,,2016,10,23,,,グランプリシリーズスケートアメリカ【優勝】,"ショート　89.15(1位)
<br>フリー　190.19(1位)
<br>総合　279.34(優勝)
<br>Ex : 「See You Again」",https://shomaunobio.tumblr.com/tagged/GPS2016PSA,https://78.media.tumblr.com/ad5300c5f97aef887149f1d4e7587fc8/tumblr_p7ujjhavkG1xq2gceo1_400.jpg,,,
2016-2017,2016,11,4,,2016,11,5,,,グランプリシリーズロシア杯【2位】,"ショート　98.59(1位)
<br>フリー　186.48(2位)
<br>総合　285.07(2位)
<br>Ex : 「La Vie En Rose」",https://shomaunobio.tumblr.com/tagged/GPS2016RC,https://78.media.tumblr.com/09f117f202acd275d2e5852ec2ac3004/tumblr_p7ul7ztm671xq2gceo1_1280.jpg,,,
2016-2017,2016,12,8,,2016,12,10,,,グランプリシリーズファイナル【3位】,"ショート　86.82(4位)
<br>フリー　195.69(2位)
<br>総合　282.51(3位)",https://shomaunobio.tumblr.com/tagged/GPF2016,https://78.media.tumblr.com/37c5327767dd4bcbaacd279506ae7c0d/tumblr_p7uo5jllEp1xq2gceo1_1280.jpg,,,
2016-2017,2016,12,23,,2016,12,24,,,全日本選手権【優勝】,"ショート　88.05(2位)
<br>フリー　192.36(1位)
<br>総合　280.41(優勝)",https://shomaunobio.tumblr.com/tagged/JapanNationals2016,,,,
2016-2017,2017,2,17,,2017,2,19,,,四大陸選手権【3位】,"ショート　100.28(2位)
<br>フリー　187.77(3位)
<br>総合　288.05(3位)
<br>Ex : 「This Town」
<br>オリンピックのテストイベントとして平昌で開催された
<br>フリーでループ1本、トウループ2本、フリップ1本の計4本の4回転に初チャレンジしながらも表現を疎かにしないスケーティングを披露",https://shomaunobio.tumblr.com/tagged/Shoma4CC2017,https://78.media.tumblr.com/f346827c2e51f7682b3f94b7fc40770d/tumblr_p7tu8bBjmw1xq2gceo1_1280.jpg,,,
2016-2017,2017,2,24,,2017,2,26,,,冬季アジア大会【優勝】,"ショート　92.43(2位)
<br>フリー　188.84(1位)
<br>総合　281.27(優勝)",https://shomaunobio.tumblr.com/tagged/ShomaAsianWiter2017,,,,
2016-2017,2017,3,30,,2017,4,1,,,世界選手権【2位】,"ショート　104.86(2位)
<br>フリー　214.45(2位)
<br>総合　319.31(2位)
<br>「フリーの最終グループ。僕は自分の前に滑る選手も、後に滑る選手も、全員の演技を見ていました。プレッシャーになるから見ない選手は多い。けれど僕は、自分の演技に影響するかどうかは関係なく、うまい選手の演技は見たいから見ていた。」
<br>「緊張もあまりしなかった。緊張もせず、いい感じで気持ちが上がっていました。しかも、『楽しもう』って気持ちも自然に持てた。僕は楽しいって気持ちが出てくると、いつも以上の力が出せて、ジャンプも調子よく跳べるんですよ。」",https://shomaunobio.tumblr.com/tagged/WFSC2017,,,,
2016-2017,2017,4,12,,,,,,,浅田真央ちゃん引退,花束贈呈,https://www.youtube.com/watch?v=r5hVsOTN144,https://78.media.tumblr.com/e9e9f1087b3d8aa9f5370684fb274b4c/tumblr_p762rjLfh31xq2gceo1_500.jpg,,,black
2016-2017,2017,4,20,,2017,4,23,,,国別対抗戦,"フリーのスピンを羽生がコーチのようにカウントしてる
<br>キスクラでリボンのカチューシャがかわいい
<br>Ex : 「This Town」2:15くらいでメチャ笑ってる
<br>この大会で初めて羽生はフリー後半に3本の4回転を入れた",https://shomaunobio.tumblr.com/tagged/ShomaWTT2017,https://78.media.tumblr.com/03a5ccd60dcc0eb51533b45df7393609/tumblr_p8kksnguoW1xq2gceo1_1280.jpg,,,blue
2016-2017,2017,5,,,,,,,,Fantasy on Ice 2017,インタビュー,https://shomaunobio.tumblr.com/tagged/ShomaFaOI2017,,,,
2016-2017,2017,6,6,,,,,,,今だから話せる舞台裏,世界選手権での冷静なやりとり、6分間練習での靴の調整など,https://www.dailymotion.com/video/x5p80jb,,,,black
2017-2018,2017,7,4,,,,,,,NHK「グッと！スポーツ」出演,"・ぐるぐるでフラフラ<br>
・観光に興味ない<br>
・ダーツの集中力<br>
・真央ちゃんへの感謝の想い",https://www.youtube.com/watch?v=YaaauKcRRzo,,,,black
2017-2018,2017,8,,,,,,,,シカゴ合宿,,,https://78.media.tumblr.com/20804ba63ca15852bd5cd9cffc62e77c/tumblr_p7s7u25j3V1xq2gceo1_1280.jpg,,,black
2017-2018,2017,11,13,,,,,,,弟・樹くん初出演インタビュー,樹くんによる負けず嫌いエピソードの再現ドラマあり,https://www.dailymotion.com/video/x68zsnq,,,,black
2017-2018,2017,9,15,,2017,9,16,,,ロンバルディアトロフィー【優勝】,"ショート　104.87(1位)
<br>フリー　214.97(1位)
<br>総合　319.84(優勝)
<br>フリーで5本の4回転に初挑戦、4本を完璧に成功。",https://shomaunobio.tumblr.com/tagged/Shoma2017LT,https://78.media.tumblr.com/c889650c2969b363000f1e067e554f4e/tumblr_p7s79vDT7W1xq2gceo1_1280.jpg,,,
2017-2018,2017,10,7,,,,,,,ジャパンオープン2017,"フリー　175.45
<br>Ex : 「See You Again」",https://shomaunobio.tumblr.com/tagged/ShomaJPO2017,https://78.media.tumblr.com/3c68837d13d54bc4ff5d2bcf826f71fa/tumblr_p8kjo1On941xq2gceo1_1280.jpg,,,blue
2017-2018,2017,10,28,,2017,10,29,,,グランプリシリーズスケートカナダ【優勝】,"ショート　103.62(1位)
<br>フリー　197.48(1位)
<br>総合　301.10(優勝)",https://shomaunobio.tumblr.com/tagged/GPS2017SCI,https://78.media.tumblr.com/9dfd2a3d355d45a167d91eeb15330c34/tumblr_p7nnpjMl8t1xq2gceo1_1280.jpg,,,
2017-2018,2017,11,18,,2017,11,19,,,グランプリシリーズフランス杯【2位】,"ショート　93.92(2位)
<br>フリー　179.40(1位)
<br>総合　273.32(2位)
<br>Ex : 「See You Again」
<br>「順位とか得点ではなく自分の演技自体に納得していない、試合に挑むコンディションに納得していない、満足いく演技ではなく試合を送れなかった」※試合直前にインフルエンザにかかる",https://shomaunobio.tumblr.com/tagged/GPS2017France,https://78.media.tumblr.com/7cc48dcf98593ae03167137ff8f90420/tumblr_p7urpgWmCH1xq2gceo1_1280.jpg,,,
2017-2018,2017,12,7,,2017,12,8,,,グランプリシリーズファイナル【2位】,"ショート　101.51(2位)
<br>フリー　184.50(1位)
<br>総合　286.01(2位)
<br>Ex : 「See You Again」
<br>初めてのGPF地元開催で声援を力にする。
<br>「GPFはいい試合ができた、というよりいい練習ができました。」
<br>習熟度の浅い4回転サルコウや4回転ループに実践で挑み感覚をつかみ、試合で4回転を目一杯入れた時にもきちんとプログラムを滑りこなせるようシュミレート。どこまで難度の高いジャンプ構成で五輪本番に挑むか、その作戦を立てるため一試合一試合経験を積み、感覚を研ぎすませていく。
<br>「皆さんは優勝できなくて残念だったね、というかもしれない。でも僕はこの試合はよかったな、と満足しています。今できることは出来たので後悔もない。できなかったことも明確にわかった。」",https://shomaunobio.tumblr.com/tagged/GPF2017,https://78.media.tumblr.com/01cf5843609735a977d08bf97ed25283/tumblr_p757jokW781xq2gceo1_500.jpg,,,
2017-2018,2017,11,,,,,,,,2017年の気持ちの変化,"高橋大輔インタビュー
<br>トップレベルで戦う事による気持ちの変化、羽生選手に対する気持ちの変化など",https://www.youtube.com/watch?v=B_5S3bvqxqk,,,,black
2017-2018,2017,12,22,,2017,12,24,,,全日本選手権【優勝】,"ショート　96.83(1位)
<br>フリー　186.47(1位)
<br>総合　283.30(優勝)",https://shomaunobio.tumblr.com/tagged/JapanNationals2017,https://78.media.tumblr.com/7a0b9d01df6b1cd58b77882b7255ee9e/tumblr_p75exftAlP1xq2gceo1_1280.jpg,,,
2017-2018,2018,1,25,,2018,1,27,,,四大陸選手権【2位】,"ショート　100.49(1位)
<br>フリー　197.45(2位)
<br>総合　297.94(2位)",https://shomaunobio.tumblr.com/tagged/4CC2018,https://78.media.tumblr.com/56e8ddbbadf68c4b4673d079aff0304d/tumblr_p75eevLOxE1xq2gceo1_1280.jpg,,,
2017-2018,2018,2,16,,2018,2,17,,,平昌オリンピック【2位】,"ショート　104.17(3位)
<br>フリー　202.73(3位)
<br>総合　306.90(2位)",https://shomaunobio.tumblr.com/tagged/PyongyangOlympic,https://78.media.tumblr.com/9cfb994e1b705bc180bf2e3f0a456b7e/tumblr_p75aypwZAb1xq2gceo1_1280.jpg,,,
2017-2018,2018,2,18,,,,,,,宇野樹さんが語る兄弟秘話,,http://www.hochi.co.jp/sports/winter/20180218-OHT1T50021.html,,,,
2017-2018,2018,3,22,,2018,3,24,,,世界選手権【2位】,"ショート　94.26(5位)
<br>フリー　179.51(2位)
<br>総合　273.77(2位)",https://shomaunobio.tumblr.com/tagged/WFSC2018,https://78.media.tumblr.com/ea431eb725cebd4c5b68fad1626be401/tumblr_p75dvxRWkz1xq2gceo1_1280.jpg,,,
2017-2018,2018,4,,,,,,,See You Again,スターズ・オン・アイス2018,,https://shomaunobio.tumblr.com/tagged/SOI2018,https://78.media.tumblr.com/b1b65f729b58fd1292886ad2b75bc554/tumblr_p75e46cils1xq2gceo1_500.png,,,blue
2017-2018,2018,5,,,,,,,Time After Time,プリンスアイスワールド2018,,,,,,blue
2017-2018,2017,9,,,,,,,,Friends on Ice 2017,トゥーランドットコラボ,https://www.youtube.com/watch?v=Egjmp9OMBHM,,,,
2012-2013,2012,12,24,,,,,,Bad Boy Good Man,【EX】メダリスト・オン・アイス2012,「Bad Boy Good Man」,https://www.youtube.com/watch?v=f2P2QcRlKw4,https://pbs.twimg.com/ext_tw_video_thumb/979947694280949766/pu/img/Kprsm1vSIocTJc-0.jpg,,,blue
